JD,Tempo,BCPy 
2455867.503406371,-9937.61822306097,-9937.618791600838
2455868.4240471367,-10273.503444560734,-10273.50382617905
2455869.344687903,-10694.309934289842,-10694.310425700856
2455870.2653286685,-11195.341302491266,-11195.341838406584
2455871.1859694347,-11752.904738356621,-11752.905331611682
2455872.106610201,-12329.716702742966,-12329.717568994323
2455873.0272509665,-12883.416764166792,-12883.417822475858
2455873.9478917327,-13376.240972067064,-13376.242051608695
2455874.868532499,-13783.645296921848,-13783.646363616426
2455875.7891732645,-14099.907504151712,-14099.90822917557
2455876.7098140307,-14339.42395736152,-14339.424895933598
2455877.6304547964,-14533.411214777701,-14533.412140169059
2455878.5510955625,-14722.757361168191,-14722.757907399764
2455879.4717363287,-14948.663758423676,-14948.66426134152
2455880.3923770944,-15243.216221996332,-15243.216586526118
2455881.3130178605,-15622.0349192693,-15622.035419262193
2455882.233658626,-16080.689445348064,-16080.69000974724
2455883.1542993924,-16595.692110421925,-16595.692617127148
2455884.0749401585,-17129.84441747451,-17129.845262861694
2455884.995580924,-17640.71485722843,-17640.715676301206
2455885.9162216904,-18090.302819958393,-18090.303955615058
2455886.836862456,-18453.689436638448,-18453.69055408672
2455887.757503222,-18724.689005540793,-18724.68988585672
2455888.6781439884,-18917.218878882977,-18917.21982436154
2455889.598784754,-19062.07649604137,-19062.077280943096
2455890.51942552,-19199.858792342467,-19199.859043912707
2455891.4400662864,-19371.645294022037,-19371.645876391765
2455892.360707052,-19609.577062286404,-19609.577420052694
2455893.281347818,-19929.470403734354,-19929.47084774032
2455894.201988584,-20327.17095337293,-20327.17135709644
2455895.12262935,-20779.471030545134,-20779.47149623042
2455896.043270116,-21249.391055681186,-21249.39196303803
2455896.963910882,-21694.616810304982,-21694.617812464374
2455897.884551648,-22077.159745341793,-22077.1607269197
2455898.8051924137,-22372.036023742112,-22372.037110330923
2455899.72583318,-22572.97559717007,-22572.97622135497
2455900.646473946,-22693.851184742074,-22693.852071303794
2455901.5671147117,-22765.510099307805,-22765.510927143394
2455902.487755478,-22828.71854800932,-22828.71920943209
2455903.4083962436,-22924.843195300728,-22924.84360670757
2455904.3290370097,-23086.393436396036,-23086.393746643233
2455905.249677776,-23329.588651851736,-23329.589075587486
2455906.1703185416,-23650.648563699804,-23650.648855961153
2455907.0909593077,-24026.652566545177,-24026.653001573228
2455908.0116000734,-24420.77595360188,-24420.776669150044
2455908.9322408396,-24790.700959849026,-24790.701594524668
2455909.8528816057,-25098.27981643745,-25098.280886785386
2455910.7735223714,-25318.24665356485,-25318.247652519727
2455911.6941631376,-25443.975329413748,-25443.975970315347
2455912.6148039037,-25488.976018085243,-25488.976669825992
2455913.5354446694,-25483.785150647993,-25483.785602392618
2455914.4560854356,-25468.95529314471,-25468.95576346528
2455915.3767262013,-25485.75543464876,-25485.755979099864
2455916.2973669674,-25566.703673349213,-25566.70400440415
2455917.2180077336,-25728.099860094128,-25728.100302488245
2455918.1386484993,-25966.270898715076,-25966.27144675047
2455919.0592892654,-26258.382739895456,-26258.383175085357
2455919.979930031,-26567.636656863706,-26567.637277928257
2455920.9005707973,-26851.662771675976,-26851.66342327019
2455921.8212115634,-27072.186221468444,-27072.186983312844
2455922.741852329,-27203.762514096485,-27203.763544504774
2455923.6624930953,-27239.584283201762,-27239.58477100064
2455924.583133861,-27193.029086693656,-27193.029792816345
2455925.503774627,-27094.607432586978,-27094.60783776863
2455926.4244153933,-26984.989726345906,-26984.990146196713
2455927.345056159,-26905.72205221481,-26905.722568093846
2455928.265696925,-26889.740308146003,-26889.740373552908
2455929.186337691,-26953.851875631397,-26953.852392615936
2455930.106978457,-27094.911751911088,-27094.91189312134
2455931.027619223,-27290.5487732195,-27290.549163602638
2455931.948259989,-27504.297540027404,-27504.29818218649
2455932.868900755,-27693.944770981383,-27693.945157187318
2455933.789541521,-27821.18924846265,-27821.19016989333
2455934.710182287,-27860.412100047524,-27860.412876174596
2455935.630823053,-27804.537192441156,-27804.53772613797
2455936.5514638186,-27666.65670211836,-27666.657406622624
2455937.472104585,-27477.042625212307,-27477.043015348885
2455938.392745351,-27276.223718248693,-27276.22423203819
2455939.3133861166,-27105.720747998806,-27105.721297844873
2455940.234026883,-26998.54727365121,-26998.547397520877
2455941.1546676485,-26971.652097794016,-26971.652486475745
2455942.0753084146,-27022.035422144367,-27022.035913917294
2455942.995949181,-27127.416428391814,-27127.416854926407
2455943.9165899465,-27251.309594937364,-27251.31022182368
2455944.8372307126,-27351.348428494002,-27351.34912150003
2455945.7578714783,-27388.952502735112,-27388.95324353355
2455946.6785122445,-27338.13390971499,-27338.13471865322
2455947.5991530106,-27191.42874059021,-27191.429492741445
2455948.5197937763,-26961.598084042904,-26961.598785603663
2455949.4404345425,-26678.711174575183,-26678.711534270227
2455950.3610753086,-26383.274005471423,-26383.27442478653
2455951.2817160743,-26116.979496323987,-26116.979922218543
2455952.2023568405,-25913.186840044185,-25913.18743325979
2455953.122997606,-25789.313034095576,-25789.31369992106
2455954.0436383723,-25742.871548866788,-25742.871693563997
2455954.9642791385,-25752.06223228905,-25752.062749688015
2455955.884919904,-25780.78511385191,-25780.785559591804
2455956.8055606703,-25786.915569825553,-25786.915897423132
2455957.726201436,-25731.96285679716,-25731.96374301206
2455958.646842202,-25589.899110482227,-25589.899757724572
2455959.5674829683,-25353.132371684744,-25353.133099905994
2455960.488123734,-25034.27345811727,-25034.27396324033
2455961.4087645,-24663.277218469575,-24663.277598730172
2455962.329405266,-24280.621780317048,-24280.622037395875
2455963.250046032,-23928.077760463406,-23928.07813262208
2455964.170686798,-23639.180563830912,-23639.180759204475
2455965.091327564,-23431.578246924284,-23431.578564109543
2455966.01196833,-23303.010446560384,-23303.010784472546
2455966.9326090957,-23231.830690280272,-23231.83132977042
2455967.853249862,-23181.960655586885,-23181.96132684439
2455968.773890628,-23111.138134997655,-23111.138854920548
2455969.6945313937,-22980.57987759849,-22980.580513773966
2455970.61517216,-22763.8453967574,-22763.846065376718
2455971.535812926,-22452.87888239565,-22452.879628664763
2455972.4564536917,-22059.846515041725,-22059.847233517205
2455973.377094458,-21614.3518825582,-21614.352161574538
2455974.2977352235,-21156.66630369124,-21156.666502078067
2455975.2183759897,-20728.527454049272,-20728.527832518568
2455976.139016756,-20363.60548327274,-20363.605877859925
2455977.0596575215,-20079.81827606818,-20079.818757412017
2455977.9802982877,-19875.254811407918,-19875.25500619339
2455978.9009390534,-19728.63249592475,-19728.63301553165
2455979.8215798195,-19604.19175545674,-19604.192195681695
2455980.7422205857,-19459.89663888729,-19459.89710299441
2455981.6628613514,-19257.07785540938,-19257.07875724366
2455982.5835021175,-18969.30775550406,-18969.308576501793
2455983.5041428832,-18588.47507947957,-18588.475746107266
2455984.4247836494,-18126.67791300548,-18126.678299774234
2455985.3454244155,-17613.494790288656,-17613.49505386389
2455986.2660651812,-17089.261281594856,-17089.26156311235
2455987.1867059474,-16595.886708704336,-16595.886882036928
2455988.1073467135,-16167.30988026878,-16167.310115749195
2455989.027987479,-15821.77785611153,-15821.778066249115
2455989.9486282454,-15557.708532500203,-15557.708750885002
2455990.869269011,-15354.085112060866,-15354.085534044181
2455991.789909777,-15175.290185213084,-15175.290571097845
2455992.7105505434,-14979.270619734498,-14979.271248261044
2455993.631191309,-14727.171565278273,-14727.172042670387
2455994.551832075,-14392.229209046465,-14392.229923682075
2455995.472472841,-13965.900425321941,-13965.901167628985
2455996.393113607,-13459.820839928558,-13459.821449015015
2455997.313754373,-12903.152728243169,-12903.153034475368
2455998.234395139,-12335.925785284568,-12335.925854302375
2455999.155035905,-11799.893392788055,-11799.89364083822
2456000.0756766708,-11328.994068606624,-11328.994335897654
2456000.996317437,-10941.595566009286,-10941.595914299127
2456001.916958203,-10636.301748521211,-10636.302182519677
2456002.8375989688,-10392.279513599173,-10392.27995160543
2456003.758239735,-10174.034399547692,-10174.034772760964
2456004.6788805006,-9939.543763037384,-9939.544263939375
2456005.5995212668,-9649.88920371617,-9649.889735203671
2456006.520162033,-9278.182746741699,-9278.183258518116
2456007.4408027986,-8815.747756823592,-8815.748192296354
2456008.3614435648,-8274.138972782615,-8274.139366623316
2456009.282084331,-7682.539748403343,-7682.540137685975
2456010.2027250966,-7081.130562319244,-7081.130654869457
2456011.1233658628,-6511.942778822298,-6511.942847502236
2456012.0440066285,-6009.292237551066,-6009.292286157925
2456012.9646473946,-5591.973794097769,-5591.9738903970765
2456013.8852881608,-5259.0050435671665,-5259.005261501818
2456014.8059289264,-4989.890056995622,-4989.890513706726
2456015.7265696926,-4749.343579856542,-4749.344067259083
2456016.6472104583,-4495.393714689912,-4495.394250380565
2456017.5678512244,-4189.013551263479,-4189.014120262694
2456018.4884919906,-3803.0765608822876,-3803.0771149254574
2456019.4091327563,-3328.588643032558,-3328.5892065295716
2456020.3297735224,-2776.771368182709,-2776.771719070042
2456021.250414288,-2176.5169766509753,-2176.517181667848
2456022.1710550543,-1567.7988534387594,-1567.7989450082348
2456023.0916958204,-992.5415917541301,-992.5416323348691
2456024.012336586,-485.04167963247966,-485.0417992061552
2456024.9329773523,-64.13179148460854,-64.13204097518906
2456025.853618118,271.11775608306243,271.117628182257
2456026.774258884,541.1787917184681,541.1785271373324
2456027.6948996503,781.3753960694387,781.3750488707207
2456028.615540416,1033.8037515553035,1033.8031151524237
2456029.536181182,1337.7023889064906,1337.7018499893757
2456030.4568219483,1720.4773393223988,1720.4767006537406
2456031.377462714,2191.4234611065226,2191.422817615354
2456032.29810348,2739.581870935918,2739.5814549474103
2456033.218744246,3336.219677177549,3336.219489408091
2456034.139385012,3941.366426800253,3941.366514217617
2456035.060025778,4512.9168926462435,4512.916875600169
2456035.980666544,5016.217431933213,5016.21754162978
2456036.90130731,5431.951310358052,5431.951283093725
2456037.8219480757,5760.513975158335,5760.513932377281
2456038.742588842,6021.88584717654,6021.885599173987
2456039.663229608,6251.026063705526,6251.025582893682
2456040.5838703737,6489.844381224616,6489.843922184618
2456041.50451114,6777.585245369432,6777.584668032282
2456042.4251519055,7141.820100826,7141.819524727582
2456043.3457926717,7592.111295718467,7592.110834621255
2456044.266433438,8117.793038820449,8117.792570428823
2456045.1870742035,8690.377150088603,8690.377041204463
2456046.1077149697,9270.037610502182,9270.037688171678
2456047.028355736,9814.686943614839,9814.686868335608
2456047.9489965015,10289.57438587957,10289.574527334493
2456048.8696372677,10675.215001436782,10675.214798823128
2456049.7902780334,10971.82978229689,10971.829584023675
2456050.7109187995,11199.293901164143,11199.293550296075
2456051.6315595657,11392.592217524294,11392.59183940715
2456052.5522003314,11593.82648094262,11593.82588396723
2456053.4728410975,11842.59156745682,11842.59078905683
2456054.393481863,12166.922457853563,12166.921836691503
2456055.3141226294,12576.880771618617,12576.880413803248
2456056.2347633955,13062.248919242009,13062.248276276323
2456057.155404161,13594.859516598004,13594.859371770102
2456058.0760449274,14135.035391621253,14135.035116018169
2456058.996685693,14640.648523933385,14640.6486297958
2456059.917326459,15076.742636261593,15076.742538686276
2456060.8379672254,15423.500271945642,15423.500446877753
2456061.758607991,15680.750531296922,15680.750638300524
2456062.679248757,15867.974566794212,15867.974475822386
2456063.599889523,16019.820166273112,16019.819681628793
2456064.520530289,16178.146319358106,16178.145876496268
2456065.441171055,16382.422151142466,16382.421555037272
2456066.361811821,16660.668797997143,16660.668586356234
2456067.282452587,17023.025072967917,17023.02454598745
2456068.203093353,17459.395138257867,17459.394540948633
2456069.123734119,17941.729557088,17941.729443292832
2456070.044374885,18430.409838768697,18430.409789234483
2456070.9650156507,18883.276094983303,18883.27611538908
2456071.885656417,19265.241572785442,19265.24158765835
2456072.806297183,19556.290080096544,19556.289812711402
2456073.7269379487,19756.030037001743,19756.029959696883
2456074.647578715,19883.76884826285,19883.76851899132
2456075.5682194806,19974.082387500654,19974.08205679872
2456076.4888602467,20068.904676396018,20068.903951593325
2456077.409501013,20207.93543440506,20207.93465832727
2456078.3301417786,20419.569045504795,20419.568317594287
2456079.2507825447,20714.410023343182,20714.40925678177
2456080.1714233104,21082.85920228431,21082.858542493846
2456081.0920640766,21497.319796185682,21497.3192762484
2456082.0127048427,21918.513602780902,21918.513345172712
2456082.9333456084,22304.46401487044,22304.464098653985
2456083.8539863746,22620.092559775603,22620.092609191324
2456084.7746271403,22845.236129125857,22845.236343738183
2456085.6952679064,22979.258353470606,22979.258519922292
2456086.6159086726,23041.19315489978,23041.19307916941
2456087.5365494383,23065.38953609364,23065.389027242556
2456088.4571902044,23093.647877251136,23093.647356170033
2456089.3778309706,23165.648117522,23165.647419336823
2456090.2984717363,23309.853338324992,23309.852971686036
2456091.2191125024,23536.97941421453,23536.978892777595
2456092.139753268,23837.514763921303,23837.514097146715
2456093.0603940343,24183.868630129142,24183.86838025219
2456093.9810348004,24536.653332361842,24536.653254250927
2456094.901675566,24853.661303310226,24853.661338820082
2456095.8223163323,25099.4918593576,25099.49179286406
2456096.742957098,25253.621502625883,25253.621531552355
2456097.663597864,25315.077427574346,25315.077246930134
2456098.5842386303,25302.640663367052,25302.640366698008
2456099.504879396,25250.538643844608,25250.538297203984
2456100.425520162,25200.607961136968,25200.607164230234
2456101.346160928,25192.718613818466,25192.717804190845
2456102.266801694,25255.655042835293,25255.654227831652
2456103.18744246,25400.530641545316,25400.53010914291
2456104.108083226,25618.249227104887,25618.24885525662
2456105.028723992,25881.588996775896,25881.588392368674
2456105.949364758,26151.434616540606,26151.434293063812
2456106.870005524,26385.736098999543,26385.73596104547
2456107.79064629,26549.137519549982,26549.1372950324
2456108.7112870556,26621.07797820679,26621.07965433701
2456109.631927822,26600.53124941115,26600.53140653536
2456110.552568588,26506.188595471416,26506.188486215135
2456111.4732093536,26372.27467714797,26372.274144127634
2456112.39385012,26240.691639189623,26240.690595799133
2456113.3144908855,26151.451485862217,26151.450841161528
2456114.2351316516,26133.5361523895,26133.5356810676
2456115.155772418,26198.270628644124,26198.270068253198
2456116.0764131835,26336.731837943535,26336.73111541687
2456116.9970539496,26521.779718961225,26521.77912545282
2456117.9176947153,26714.247972961588,26714.247705517515
2456118.8383354815,26871.879539898568,26871.87946147989
2456119.7589762476,26958.966625763558,26958.96660464239
2456120.6796170133,26954.494432798325,26954.49431914257
2456121.6002577795,26856.926743504107,26856.92644496004
2456122.520898545,26684.540396089105,26684.54002571806
2456123.4415393113,26471.2329027939,26471.23247995609
2456124.3621800775,26258.760775187067,26258.759880089823
2456125.282820843,26087.18175686976,26087.1807727943
2456126.2034616093,25985.6912083145,25985.690393290653
2456127.1241023755,25965.941558712413,25965.940734856154
2456128.044743141,26019.374689725548,26019.373912130308
2456128.9653839073,26119.179676171174,26119.178758657694
2456129.886024673,26226.424114391506,26226.423665452985
2456130.806665439,26298.96402605564,26298.963872316726
2456131.7273062053,26301.087453037733,26301.087195312397
2456132.647946971,26211.69311045333,26211.69324025848
2456133.568587737,26029.136390840486,26029.136306319015
2456134.489228503,25771.624952299797,25771.624530577952
2456135.409869269,25473.083813029865,25473.083197577602
2456136.330510035,25175.42741826406,25175.426394589274
2456137.251150801,24919.002745371166,24919.0019519912
2456138.171791567,24733.392987332845,24733.392178597856
2456139.0924323327,24630.67253422279,24630.671828141414
2456140.013073099,24602.6648945083,24602.664139069646
2456140.933713865,24622.82333810819,24622.82255046881
2456141.8543546307,24652.30850794986,24652.30854325967
2456142.774995397,24648.87695756276,24648.876448940977
2456143.695636163,24576.534066504097,24576.533825200397
2456144.6162769287,24413.768667645003,24413.76849814328
2456145.536917695,24158.462151668184,24158.461555855953
2456146.4575584605,23828.364363611618,23828.36391201226
2456147.3781992267,23457.029406453177,23457.028835882757
2456148.298839993,23086.132682911917,23086.13163611045
2456149.2194807585,22755.934443396447,22755.93344056597
2456150.1401215247,22496.07116300199,22496.06980291553
2456151.0607622904,22318.77092340376,22318.769982385544
2456151.9814030565,22216.057953113454,22216.057185054124
2456152.9020438227,22161.57077580139,22161.56990290194
2456153.8226845884,22116.588752208336,22116.58825634987
2456154.7433253545,22038.88862388786,22038.888213132355
2456155.66396612,21892.400669388517,21892.40028141991
2456156.5846068864,21655.465306327187,21655.4653049268
2456157.5052476525,21325.800787324693,21325.800471602368
2456158.425888418,20921.04062595362,20921.040238428614
2456159.3465291844,20474.728678285624,20474.728095740327
2456160.26716995,20028.67560740096,20028.674719842886
2456161.187810716,19623.429755266607,19623.429016957227
2456162.1084514824,19289.041172665293,19289.040014999842
2456163.029092248,19038.221773322268,19038.220825190565
2456163.949733014,18863.477669148306,18863.476740036498
2456164.8703737804,18738.853557625433,18738.852719893315
2456165.791014546,18625.899593027963,18625.899196472936
2456166.711655312,18482.491202590787,18482.49090154581
2456167.632296078,18272.482013926798,18272.481701623125
2456168.552936844,17973.98819389844,17973.987921504566
2456169.47357761,17584.407394074035,17584.40680367349
2456170.394218376,17121.02396274825,17121.02339948944
2456171.314859142,16617.06827201319,16617.067755249514
2456172.2354999078,16114.125046363137,16114.124104616163
2456173.156140674,15652.628934473298,15652.62789317943
2456174.07678144,15262.624818704422,15262.62355105253
2456174.9974222057,14956.897255492262,14956.896281639227
2456175.918062972,14728.04977130889,14728.048918641363
2456176.8387037376,14550.193677520505,14550.192879343924
2456177.7593445037,14384.867820229898,14384.867279151324
2456178.67998527,14189.833951367744,14189.83355089508
2456179.6006260356,13928.735657955009,13928.735348416054
2456180.5212668017,13579.415896993383,13579.415699479876
2456181.4419075674,13138.990713003694,13138.990398703048
2456182.3625483336,12624.518761524454,12624.518374192085
2456183.2831890997,12069.11744385582,12069.116551106403
2456184.2038298654,11514.408979534792,11514.40815796529
2456185.1244706316,11001.03261059954,11001.031686726661
2456186.0451113977,10559.381614222108,10559.380324294745
2456186.9657521634,10202.688949415602,10202.687893527003
2456187.8863929296,9924.04138111307,9924.040516626534
2456188.8070336953,9697.996206930853,9697.995412405167
2456189.7276744614,9486.436212867104,9486.43568517562
2456190.6483152276,9247.323154392932,9247.322657915416
2456191.5689559933,8944.345704317066,8944.34533929503
2456192.4895967594,8555.261396778204,8555.261071521107
2456193.410237525,8077.020020393748,8077.0195554144175
2456194.3308782913,7526.4974922094325,7526.4970123514795
2456195.2515190574,6936.671534223383,6936.670853152656
2456196.172159823,6349.1088923761745,6349.108109891512
2456197.0928005893,5804.485830076613,5804.48481588585
2456198.013441355,5333.3054084948635,5333.3041845970365
2456198.934082121,4948.937378944692,4948.936256076757
2456199.8547228873,4644.5724384084815,4644.571453432249
2456200.775363653,4394.786243792709,4394.785404262173
2456201.696004419,4161.358650352995,4161.358054536205
2456202.6166451853,3902.0179741671755,3902.0174578462743
2456203.537285951,3580.1103601710906,3580.1098950720134
2456204.457926717,3172.9866920217123,3172.9862440391034
2456205.378567483,2677.1882941103404,2677.18789367857
2456206.299208249,2109.2475662947127,2109.2470594173988
2456207.219849015,1501.9196706479802,1501.918794534965
2456208.140489781,896.7070416326304,896.7061396285296
2456209.061130547,334.388657549429,334.3875625061377
2456209.9817713127,-154.2864017466503,-154.28758662641684
2456210.902412079,-555.6070442470893,-555.6081594423977
2456211.823052845,-876.0104975519524,-876.0114406428447
2456212.7436936107,-1140.5816227732528,-1140.5825033203648
2456213.664334377,-1387.2844549564206,-1387.2849853721482
2456214.5849751425,-1658.2417950931317,-1658.242214657577
2456215.5056159087,-1990.0628681443216,-1990.0633485501944
2456216.426256675,-2405.428160735823,-2405.4286519358307
2456217.3468974405,-2907.8596766351657,-2907.8602303017515
2456218.2675382067,-3480.8738551739443,-3480.874688144709
2456219.1881789723,-4091.7096343634325,-4091.710404489301
2456220.1088197385,-4698.774764918653,-4698.775704514251
2456221.0294605047,-5261.11369977485,-5261.114716632169
2456221.9501012703,-5747.727790849539,-5747.7288891677235
2456222.8707420365,-6144.625298422571,-6144.626375941072
2456223.7913828027,-6457.9888663386755,-6457.989882877393
2456224.7120235683,-6712.7388475964635,-6712.739578664758
2456225.6326643345,-6946.818300763077,-6946.81886151328
2456226.5533051,-7202.507070111393,-7202.507670999178
2456227.4739458663,-7516.746772492228,-7516.74743296672
2456228.3945866325,-7912.687408493666,-7912.687843055901
2456229.315227398,-8394.386312281707,-8394.386800577573
2456230.2358681643,-8945.873851402852,-8945.874326023397
2456231.15650893,-9534.79313206855,-9534.794024181218
2456232.077149696,-10119.788441243185,-10119.789500513574
2456232.9977904623,-10659.945807080076,-10659.946909964365
2456233.918431228,-11124.134115201248,-11124.135101530104
2456234.839071994,-11498.107281965184,-11498.108321320022
2456235.75971276,-11787.746644806703,-11787.747499303994
2456236.680353526,-12017.698144695905,-12017.699048054666
2456237.600994292,-12225.721499124324,-12225.722015206018
2456238.521635058,-12454.03482509773,-12454.035304213003
2456239.442275824,-12739.64152369461,-12739.642189495022
2456240.3629165897,-13105.842597966219,-13105.842891761451
2456241.283557356,-13556.873626682385,-13556.874451575533
2456242.204198122,-14076.901886609327,-14076.902611828426
2456243.1248388877,-14633.596068246863,-14633.596785582504
2456244.045479654,-15185.472336256596,-15185.473195917857
2456244.96612042,-15691.33000927672,-15691.330970873012
2456245.8867611857,-16119.626600716312,-16119.627502050213
2456246.807401952,-16455.6497807094,-16455.65093659763
2456247.7280427176,-16704.84696708709,-16704.847969958253
2456248.6486834837,-16891.542441499605,-16891.54341364348
2456249.56932425,-17053.342904369983,-17053.34359319753
2456250.4899650156,-17232.504918088813,-17232.505442671598
2456251.4106057817,-17466.24729660735,-17466.24795367184
2456252.3312465474,-17778.222642569515,-17778.223055825172
2456253.2518873136,-18173.095046092905,-18173.095617884836
2456254.1725280797,-18635.469133173174,-18635.46972274041
2456255.0931688454,-19133.40341744119,-19133.40431684242
2456256.0138096116,-19625.711331764065,-19625.712551030098
2456256.9344503772,-20071.373566219158,-20071.37463253481
2456257.8550911434,-20438.910551658708,-20438.91171867212
2456258.7757319096,-20713.576780185416,-20713.57774549237
2456259.6963726752,-20900.723981873645,-20900.72485631518
2456260.6170134414,-21024.57212258993,-21024.57320038724
2456261.5376542076,-21122.66565684925,-21122.666338245635
2456262.4582949732,-21237.27929947553,-21237.279747161057
2456263.3789357394,-21405.745932452373,-21405.746337786255
2456264.299576505,-21651.9099866238,-21651.91036678403
2456265.2202172712,-21980.662240174523,-21980.663069464135
2456266.1408580374,-22376.80790723591,-22376.808725238137
2456267.061498803,-22808.51919473061,-22808.519817606724
2456267.9821395692,-23234.589920105216,-23234.590774058528
2456268.902780335,-23613.830410376966,-23613.831229181684
2456269.823421101,-23914.45007671255,-23914.451059890947
2456270.7440618672,-24121.2908158485,-24121.29190429711
2456271.664702633,-24239.25234578063,-24239.253104242183
2456272.585343399,-24292.13091770703,-24292.131658866267
2456273.505984165,-24317.144434209884,-24317.14500915689
2456274.426624931,-24356.391257199703,-24356.391737712085
2456275.347265697,-24447.202068183436,-24447.202612882542
2456276.267906463,-24613.584681896795,-24613.585189666403
2456277.188547229,-24860.713914888827,-24860.714566701234
2456278.1091879946,-25173.7286562925,-25173.729124633468
2456279.029828761,-25521.108280382934,-25521.109244947053
2456279.950469527,-25861.869518286785,-25861.87033529437
2456280.8711102926,-26154.926739993844,-26154.92759964084
2456281.791751059,-26368.49002820591,-26368.491158537523
2456282.712391825,-26487.340451769785,-26487.341380256174
2456283.6330325906,-26516.317692243636,-26516.31853778088
2456284.553673357,-26479.22638302269,-26479.227123499502
2456285.4743141225,-26413.403666141374,-26413.404101880093
2456286.3949548886,-26361.19167075364,-26361.192269335585
2456287.315595655,-26360.267326663736,-26360.267707348223
2456288.2362364205,-26435.032034133783,-26435.03246529874
2456289.1568771866,-26591.039436456525,-26591.04007198726
2456290.0775179523,-26813.72753169613,-26813.728202253515
2456290.9981587185,-27071.747589127295,-27071.74818796082
2456291.9187994846,-27324.129284914998,-27324.13020275285
2456292.8394402503,-27529.645076293193,-27529.64593399705
2456293.7600810165,-27656.227306238885,-27656.228383249003
2456294.680721782,-27688.29417780564,-27688.29504955588
2456295.6013625483,-27630.299335799315,-27630.299939004213
2456296.5220033145,-27505.701489093688,-27505.70200838239
2456297.44264408,-27351.585045687327,-27351.58550244083
2456298.3632848463,-27210.161347276455,-27210.161977535234
2456299.2839256125,-27119.09676797287,-27119.097271971765
2456300.204566378,-27102.875822499747,-27102.87625343691
2456301.1252071443,-27167.18128375528,-27167.18183176308
2456302.04584791,-27297.57528186878,-27297.576020915294
2456302.966488676,-27462.78553019381,-27462.786566389914
2456303.8871294423,-27621.847134136766,-27621.84784272637
2456304.807770208,-27733.46081059641,-27733.46163896662
2456305.728410974,-27765.435016314397,-27765.435992973285
2456306.64905174,-27702.0431695767,-27702.04396643669
2456307.569692506,-27547.621432520733,-27547.622083315582
2456308.490333272,-27325.587685285427,-27325.588372294038
2456309.410974038,-27073.10505537297,-27073.105452129163
2456310.331614804,-26832.607126624538,-26832.607535804527
2456311.2522555697,-26642.125471330506,-26642.125797834928
2456312.172896336,-26526.62091147339,-26526.621223545797
2456313.093537102,-26492.30387866085,-26492.304412224315
2456314.0141778677,-26525.239290949372,-26525.239913039448
2456314.934818634,-26594.553285869195,-26594.553858559306
2456315.8554593995,-26659.51108651956,-26659.51167671686
2456316.7761001657,-26678.847385278477,-26678.847997497185
2456317.696740932,-26620.21540635286,-26620.216206620917
2456318.6173816975,-26467.59662713516,-26467.59725832369
2456319.5380224637,-26224.973532608383,-26224.974030438494
2456320.45866323,-25915.43087952798,-25915.431110662295
2456321.3793039955,-25575.88532702264,-25575.885610834262
2456322.2999447617,-25248.652835362653,-25248.65336338464
2456323.2205855274,-24971.77796984352,-24971.778267466776
2456324.1412262935,-24770.3350718599,-24770.335349570407
2456325.0618670597,-24650.69534272091,-24650.695548434942
2456325.9825078254,-24599.062861144106,-24599.063453749608
2456326.9031485915,-24584.621777498283,-24584.6228144087
2456327.823789357,-24566.571201651914,-24566.571846642564
2456328.7444301234,-24503.440923833823,-24503.441756831537
2456329.6650708895,-24362.569790889836,-24362.570559834832
2456330.585711655,-24127.56747460806,-24127.568202977756
2456331.5063524214,-23802.067042867944,-23802.067737931928
2456332.426993187,-23408.90446965366,-23408.904925898365
2456333.347633953,-22984.912340296978,-22984.91265337749
2456334.2682747194,-22572.51874644125,-22572.518877990613
2456335.188915485,-22210.068306659414,-22210.0684825291
2456336.109556251,-21923.082053108552,-21923.082113314103
2456337.030197017,-21718.450766400514,-21718.451084557797
2456337.950837783,-21582.894971724418,-21582.895418667173
2456338.871478549,-21486.035922848645,-21486.03637597179
2456339.792119315,-21387.37856291771,-21387.37918993335
2456340.712760081,-21245.60726714348,-21245.608011223587
2456341.633400847,-21028.066527463772,-21028.06722356123
2456342.554041613,-20718.26022790203,-20718.260876650947
2456343.474682379,-20319.65544425163,-20319.655910229045
2456344.3953231447,-19854.919430299313,-19854.919835319757
2456345.315963911,-19360.766710108965,-19360.767126749983
2456346.236604677,-18879.591912489774,-18879.592248139412
2456347.1572454427,-18449.80151519046,-18449.801652470112
2456348.077886209,-18097.05426902746,-18097.05441345817
2456348.9985269746,-17828.413440203338,-17828.413533393912
2456349.9191677407,-17630.744317689325,-17630.744861100997
2456350.839808507,-17473.72912104807,-17473.7298742192
2456351.7604492726,-17316.803400463832,-17316.804008434636
2456352.6810900387,-17118.434328514726,-17118.435031858862
2456353.6017308044,-16845.620298737507,-16845.621108665444
2456354.5223715706,-16481.43680972069,-16481.43749178158
2456355.4430123367,-16028.907010581697,-16028.907555911515
2456356.3636531024,-15510.313947088938,-15510.314275232728
2456357.2842938686,-14962.110652332733,-14962.110936295952
2456358.2049346347,-14426.595938454768,-14426.59598012591
2456359.1255754004,-13942.256282821187,-13942.256355244426
2456360.0462161666,-13534.98749113874,-13534.98751624181
2456360.9668569323,-13212.197003343468,-13212.19707246063
2456361.8874976984,-12961.139080127085,-12961.139336376204
2456362.8081384646,-12751.860254843055,-12751.860666816192
2456363.7287792303,-12544.080862523182,-12544.081572022778
